name,price,details,url,lat,lng,img1,img2,img3,img4
Kave Town Shift (เคฟ ทาวน์ ชิฟท์) ตึก B ชั้น 2,"12,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 28.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด",https://propertyhub.in.th/listings/ให้เช่า-kave-town-shift-อาคาร-b-ชั้น2-เฟอร์ครบพร้อมอยู่-tv-4k-55-นิ้ว-ฟรี-super-high-speed-ais-และ-บริการพิเศษสุดคุ้ม--abd9096d---4229776,14.042150836500326,100.6092996790488,https://bcdn.propertyhub.in.th/pictures/202506/20250609/sBjtWgtMf5DS7xtPJHUe.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202401/20240125/N4QsYFwYtRP2ttQDVYC5.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202401/20240125/a6tfXnwJxu15oUZiXt21.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202401/20240125/p36CtGLvaMG9RrdJQMLe.jpg?width=1472&height=932
Plum Condo Rangsit Alive (พลัม คอนโด รังสิต อไลฟ์) ชั้น 1-8,"8,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 27.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , ห้องซาวน่า , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก",https://propertyhub.in.th/listings/ให้เช่าคอนโดพลัม-อไลฟ-1-เเละ-2---5829265,14.03080161305949,100.60667950655872,https://bcdn.propertyhub.in.th/pictures/202602/20260224/3yHfWR77puWuyNEgqY87.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260224/V3bnUW9VoV6yWSY5Ta7W.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260224/UMh7HfxqSr3i9XqcKoYW.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260224/N8farKJiEbh6HXUpbS1J.jpg?width=1472&height=932
Kave Wonderland (เคฟ วันเดอร์แลนด์) ตึก A ชั้น 6,"11,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 25.9 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , สนามกีฬา (สนามเทนนิส/สนามบาส) , ห้องประชุม , ร้านค้าในโครงการ , ร้านอาหารในโครงการ , ซัก อบ รีด , เลี้ยงสัตว์ได้",https://propertyhub.in.th/listings/ให้เช่า-kave-wonderland-เคฟ-วันเดอร์แลนด์-ห้องสวย-ตึก-a-ชั้น-6-25-9-ตร-ม-วิวนอก---5882887,14.065818421231052,100.61121161182004,https://bcdn.propertyhub.in.th/pictures/202603/20260314/CGXJYW7dAoxQ8j4frQRL.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260314/7R9TxMsmzpYteMmEEZdK.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260314/wpodcWDCDM8nnhWQGWPV.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260314/PH2fMkppSWWuENtd22nQ.jpg?width=1472&height=932
dcondo campus Dome - Rangsit (ดีคอนโด แคมปัส โดม - รังสิต) ชั้น 7,"8,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 30.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ห้องสมุด",https://propertyhub.in.th/listings/ให้เช่า-dcondo-dome-เฟส3-คอนโดใกล้-ม-ธรรมศาสตร์-เดินทางไปเรียนสะดวก-มีรถรับ-ส่ง-สนใจติดต่อ-lvcondo---5082993,14.06306281897367,100.6073605568549,https://bcdn.propertyhub.in.th/pictures/202505/20250501/C7n2vmGSzJWtqqxw7Tyj.jpg?width=1472&height=932,ไม่มีรูปภาพ,ไม่มีรูปภาพ,ไม่มีรูปภาพ
dcondo Campus Hideaway (ดีคอนโด แคมปัส ไฮด์อเวย์) ตึก A ชั้น 7,"9,500 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 27.36 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/d-condo-hideaway-by-sansiri---5598070,14.061185970777595,100.61006401452008,https://bcdn.propertyhub.in.th/pictures/202511/20251123/PZmr9TRArNezZwiMQ3Uf.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202511/20251123/X5q74GYMwWrKrtxEaXeK.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202511/20251123/pzCTJaUakK4fzmnSjscF.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202511/20251123/XiY395cK95Lnw99v4wvg.jpg?width=1472&height=932
dcondo Campus Hideaway (ดีคอนโด แคมปัส ไฮด์อเวย์) ชั้น 6,"8,800 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 30.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , อ่างอาบน้ำ , TV , เตาปรุงอาหาร , ตู้เย็น , เครื่องซักผ้า | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/dcondo-hiadeaway-thammasart-rangsit---4964015,14.061185970777595,100.61006401452008,https://bcdn.propertyhub.in.th/pictures/202502/20250221/8N1rQhigwnLF3B75dbxU.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202502/20250221/v4pXDVKBQa5UiGYCXmWE.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202502/20250221/Zf4eJg2mggqqgpYjJVHs.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202502/20250221/NB4rXzngALQ3LXL3RvY5.jpg?width=1472&height=932
dcondo Campus Hideaway (ดีคอนโด แคมปัส ไฮด์อเวย์) ชั้น 3,"8,500 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 26.5 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/ให้เช่า-dcondo-hideaway-คอนโดใกล้-ม-ธรรมศาสตร์-เดินทางไปเรียนสะดวก-มีรถรับส่ง-สนใจติดต่อ-lvcondo--b0bd0982---5625176,14.061185970777595,100.61006401452008,https://bcdn.propertyhub.in.th/pictures/202512/20251204/1rUscQXVZcCi4ymVK3QW.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202512/20251204/QzYNBtTxwwUnbXmuwpwG.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202512/20251204/zfvUJQ8CPF3pqkma588U.jpg?width=1472&height=932,ไม่มีรูปภาพ
dcondo Shine Rangsit (ดีคอนโด ชายน์ รังสิต) ชั้น 6,"9,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 23.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , เตาปรุงอาหาร , ตู้เย็น , เครื่องดูดควัน , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ห้องสมุด , ร้านค้าในโครงการ , ร้านอาหารในโครงการ",https://propertyhub.in.th/listings/ให้เช่า-ดี-คอนโด-ชายน์-รังสิต-ห้องสวย-ตรงข้ามธรรมศาสตร์-ที่-line-homefinder---4967439,14.062188073792168,100.60840090919268,https://bcdn.propertyhub.in.th/pictures/202502/20250224/PfMdbMuSwWEAhjm4ZYj2.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202502/20250224/KYKJBzov6LUsyA8AXEhS.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202502/20250224/NrvzT36V44gvQMyeuyaP.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202502/20250224/ShaQi4haTm3xpP1729VX.jpg?width=1472&height=932
Jin Wellbeing County (จิณณ์ เวลบีอิ้ง เคาน์ตี้) ตึก 1 ชั้น 3,"20,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 44.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , เตาปรุงอาหาร , ตู้เย็น , เครื่องดูดควัน , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/ให้เช่า-คอนโด-คุ้มสุดในโครงการ-jin-wellbeing-county-44-ตร-ม-ใกล้-มหาวิทยาลัยกรุงเทพ---5581717,14.02978133119544,100.6156784109156,https://bcdn.propertyhub.in.th/pictures/202511/20251116/9EDMbtK5iXijjdfApREW.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202511/20251116/pErftu95hEzey5Ct4BJC.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202511/20251116/6v6Xm5W4u7oFCvePwA4S.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202511/20251116/L9azJnQDe4y26Zx9CZTv.jpg?width=1472&height=932
KAVE Town Space (เคฟ ทาวน์ สเปซ) ตึก A ชั้น 6,"22,500 บาทต่อเดือน","ประเภทห้อง 2 ห้องนอน | ขนาด 38.5 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/เปิดจองให้เช่า-kave-town-space-ห้องใหญ่-1-bed-plus-38-5-ตร-ม-1-ห้องนอน-1-ห้องทำงาน-วิวนอก-ตึก-a-ชั้น-6---4651274,14.04172405787639,100.61625996380631,https://bcdn.propertyhub.in.th/pictures/202604/20260426/cB5STBU5SrdSbaBVxu7r.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260426/SSj5GjVPbCUUKyK1ycGg.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260426/Bt39BY1YYjwgd5ZmQjCR.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260426/C5SuNDAQTNC1AtEZCehJ.jpg?width=1472&height=932
Kave Town Colony (เคฟ ทาวน์ โคโลนี) ตึก B ชั้น 3,"16,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 28.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/ให้เช่า-kave-town-colony-ข้างม-กรุงเทพ-ตึก-b-ชั้น-3-ขนาด-28-sqm-วิวสระสวยๆ‍️---5050651,14.041529215852906,100.61485796654117,https://bcdn.propertyhub.in.th/pictures/202504/20250409/qcucRc3wfKhpAbQFHYH7.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202504/20250409/gH2Fhp6vW5k5KGe7Rd9T.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202504/20250409/Bnz4sKmkFKxPcfnV5HbB.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202504/20250409/ymbo1GjLZuWKKwVMq1Lq.jpg?width=1472&height=932
dcondo Shine Rangsit (ดีคอนโด ชายน์ รังสิต) ตึก A ชั้น 6,"10,000 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 24.5 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ห้องสมุด , ร้านค้าในโครงการ , ร้านอาหารในโครงการ",https://propertyhub.in.th/listings/dcondo-shine-ธรรมศาตร์-รังสิต-10000-บ-เดือน---6023823,14.062188073792168,100.60840090919268,https://bcdn.propertyhub.in.th/pictures/202605/20260504/KsgvU9GzML4WSL9LvU6S.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260504/KieVzSwXZwX6kLRgrC6m.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260504/acgKwpigrQ7bnCEmx3Yz.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260504/bvtvKGMptFqfsFwyJrFp.jpg?width=1472&height=932
dcondo Campus Hideaway (ดีคอนโด แคมปัส ไฮด์อเวย์) ตึก B ชั้น 7,"9,000 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 27.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/ให้เช่า-dcondo-hideaway-rangsit-ห้องสวย-ทำเลดี-ใกล้-ม-ธรรมศาสตร์-รังสิต---5672334,14.061185970777595,100.61006401452008,https://bcdn.propertyhub.in.th/pictures/202512/20251224/7g7LH1MpoEAnYUNHq43N.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202512/20251224/HXH5qfj9Wcit2svjcQwE.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202512/20251224/6rht7f8dTcBmENdMX5uT.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202512/20251224/2hJtg26Uv3NQi22HtzXa.jpg?width=1472&height=932
KAVE Town Space (เคฟ ทาวน์ สเปซ) ตึก A ชั้น 2,"13,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 29.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/ให้เช่า-kave-town-space-ข้างม-กรุงเทพ-ตึก-aชั้น-2-ขนาด-29ตร-ม-วิวสระ🩵---5646179,14.04172405787639,100.61625996380631,https://bcdn.propertyhub.in.th/pictures/202604/20260404/behKQSEcM2XEsXUxZ15k.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260404/xZMWuX2S5fuePWHVRpwC.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260404/QpHD2CtcHiJ47Zt5PqAg.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260404/tg51wPnLFYPaDL8Lvzko.jpg?width=1472&height=932
Kave Ava (เคฟ เอวา) ตึก B ชั้น 6,"12,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 27.3 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , ห้องจากุชซี่ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ร้านค้าในโครงการ , ร้านอาหารในโครงการ",https://propertyhub.in.th/listings/ห้องแต่งสวย-เฟอร์ครบพร้อมอยู่-คอนโด-kave-ava-เคฟ-เอวา-kave-ava-รังสิต---5840667,14.0646665162258,100.60971223212005,https://bcdn.propertyhub.in.th/pictures/202602/20260227/wLvkfZ1WsXGtR5XG3Nxk.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260227/X6r9P2VVEz8PrsG3nFv8.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260227/Hm2k8pG9eJZKZzkUjjfq.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260227/AwRTWhFVBCswmedNtySm.jpg?width=1472&height=932
Kave Town Colony (เคฟ ทาวน์ โคโลนี) ตึก D ชั้น 8,"13,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 26.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/ให้เช่า-kave-town-colony-ข้างม-กรุงเทพ-ตึก-d-ชั้น-8-ขนาด-26-ตร-ม-วิวสระสวยๆ🩵️‍️---4778988,14.041529215852906,100.61485796654117,https://bcdn.propertyhub.in.th/pictures/202505/20250512/s7rTnobJFyNJ3dnXYeoZ.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202505/20250512/gQZ6TNECYnCpVkVzMMca.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202505/20250512/4KsgaduXi4fneCnSUxXF.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202505/20250512/5MFnALHZmng8hYiXs3oR.jpg?width=1472&height=932
dcondo hype rangsit (ดีคอนโด ไฮป์ รังสิต) ตึก A ชั้น 3,"12,000 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 26.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก",https://propertyhub.in.th/listings/dcondo-hype-rangsit-ห้องสวย-ราคาดี-สอบถามเพิ่มเติมได้ที่-line-condorental--b23a097b---6031466,14.04195341700244,100.6166814364538,https://bcdn.propertyhub.in.th/pictures/202605/20260506/gfq2XF8Hyg3y1o9ECbjF.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260506/VDWvmXesME6imaZyGYaD.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260506/u6txT9YRnhzH47uW1BaB.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260506/EigSGLFcSmAqegz98hAJ.jpg?width=1472&height=932
Attitude BU (แอททิจูด บียู) ชั้น 5,"13,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 28.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/เช่าแอททิจูด-บียู-สวย-พร้อมอยู่-ใกล้-มหาวิทยาลัยกรุงเทพ-สนใจแอตไลน์ครับ-841qqlnr---5968957,14.03821939934369,100.6165183571369,https://bcdn.propertyhub.in.th/pictures/202604/20260415/p4ePhpx192St6VUyNz2V.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260415/4kjTDWgQsHn4zasxMorV.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260415/oYYogySkoVC9w49j7kFa.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202604/20260415/tJDqsETid8ghz7c7mRYC.jpg?width=1472&height=932
